Year,AUS,AUT,BEL,CAN,CHE,CHL,DEU,DNK,ESP,FIN,FRA,GBR,GRC,IRL,ITA,JPN,MEX,NLD,NOR,NZL,PRT,SWE,USA,,Euro Area
1959,5.275847263494828,5.881703331503543,7.011631519106021,5.934481425569196,5.973169286714698,6.461185961180929,5.163353175252548,5.419476246934132,5.615501985562128,5.482490750085342,5.653495347640742,5.920967731669323,6.003822642912945,7.757206347907137,5.47929253337558,6.676920286444668,5.100653864315843,5.569306385725396,6.099887351126044,6.6237749177019225,4.739499816732929,5.355604349520017,6.021893134495404,,5.224454938270819
1960,5.749483125916967,5.697286893609343,6.9651626795993735,6.043269001023915,5.884594359483148,6.394489093539424,5.0399490117238,5.357391061799804,5.474753555131963,5.140978032460342,5.522900376708913,5.887825292630748,5.7449575363270755,7.730168739538703,5.381475802077185,6.06543854826852,5.271981194325206,5.534763454637625,6.1079172482894535,6.561817772116248,4.7601243073230695,5.346915854026169,6.07153311438061,,5.1157306998551775
1961,6.157563664435589,5.512362257557057,6.832664426752164,6.231652744211116,5.712827165645311,6.199036197130141,4.9263602623868925,5.293643155394675,5.304655178841613,4.915696000389653,5.387426856025075,5.835416472408268,5.5496226061416,7.501827812682732,5.268823652186531,5.446544738035249,5.416043145062662,5.52369799328619,6.105724564642403,6.4714174910670055,4.625386440577082,5.3720215761440215,6.13335440059491,,5.000741549006309
1962,6.459156836323001,5.414685846428379,6.665781098943283,6.361496156102591,5.5024408565694145,6.151314918924484,4.856239224358499,5.238667987575801,5.194018334347763,4.83870021747513,5.277357575852318,5.879132097814589,5.3602486361594535,7.228618846723158,5.197565018134318,5.020068442296775,5.623889971701959,5.537304775929767,6.0676465894330445,6.462482280859076,4.623519684669727,5.391925089733182,6.143216143600757,,4.932177840801128
1963,6.6324953544792935,5.3725716523076015,6.563234240795868,6.429594200510887,5.363939565514655,6.261445575628982,4.874887158027868,5.307900184950768,5.106309088878988,4.9525985094751634,5.193992664844855,5.916301395878677,5.254510945543915,6.918932242315033,5.268459207244619,4.73620822311603,5.758061405734628,5.587558341231037,6.07327781327068,6.54512682682178,4.675863511959058,5.436619463972147,6.120709561006498,,4.936882821443207
1964,6.697063825370944,5.321106232435233,6.540024038112077,6.371772965142664,5.309462067204256,6.308170717803391,4.8933205408289755,5.269071313087363,5.0134584407519425,5.038607405938837,5.106371392456988,5.891095356904847,4.976734154621159,6.674205905239579,5.357351641071121,4.524342907883789,5.686634638836772,5.5090617269950934,6.031240225676473,6.6080054932248204,4.727975833331062,5.450791970966065,6.059267980936447,,4.9377549426084135
1965,6.70724635237619,5.272796359736958,6.442305428217202,6.2184139919114,5.342790586116509,6.483011071416192,4.912227595392686,5.322035939582803,5.0220343165123,5.068402834971339,5.068766983335105,5.863916141087893,4.738155078583581,6.426288004349105,5.437804835804044,4.456410456675744,5.5805568572471165,5.46425252199529,6.039098966508643,6.610222928218561,4.7458152909955125,5.462047984565419,5.915954002080516,,4.941884344663446
1966,6.670857947127049,5.233724764363001,6.3018372089007135,5.978189922539095,5.420108582592948,6.477272383425788,5.003407607272358,5.431435412135976,4.8633455422921825,5.09601892589235,5.039952829040245,6.239734651822352,4.58091343924734,6.339874968899055,5.554053220996419,4.412600695307427,5.549267368210461,5.411286308900003,6.004761150363435,6.536065744212507,4.616055075521469,5.420920955792798,5.731750843939409,,4.968744425975871
1967,6.578926213987593,5.2875726350005,6.221311631394151,5.842572244611681,5.516317231704331,6.468811696657893,5.192471917487263,5.524495899557214,4.723522593652656,5.270410196880267,5.046150399282805,6.616853595689369,4.525632711538684,6.269433750274979,5.648491962755086,4.310753207211186,5.500248079319576,5.368484565985876,5.968524652049093,6.5636301072159,4.635690056473389,5.416553944403615,5.6451047585242975,,5.057635635075833
1968,6.507878154218839,5.366742429040731,6.207004224467387,5.855041046361433,5.61446229938306,6.3762635799716385,5.335449218780493,5.597896044987484,4.652107948063465,5.466416735203678,5.048207616302263,6.950297038402539,4.502586827608544,6.225043695965833,5.687935866972002,4.115563595631404,5.407923446746341,5.312373484688005,5.971415021049572,6.699750637129573,4.658465684343302,5.4740059514638215,5.577565983878815,,5.113147356316766
1969,6.497118204588456,5.426709896330122,6.158244134696787,5.831520823394029,5.700134001281207,6.360106412392791,5.341526290690104,5.648151312279372,4.648611400405882,5.550527412255778,5.017937599309694,7.213657092085304,4.347192837876249,6.059870995918689,5.708985965225105,3.920969895366696,5.369375048270316,5.3010056806362496,5.995503455076928,6.860996756362822,4.6832199619683,5.511382369395569,5.518970616782333,,5.106743175163258
1970,6.470449146802217,5.427939728654665,6.076802841465817,5.841239793284355,5.703484406230111,6.336159506416599,5.277473374916522,5.675840992513935,4.625460504844273,5.596147046694119,5.031144619469541,7.1594356779715715,4.257153134209061,6.01749330043668,5.664207222564365,3.8301650317489666,5.290607410132519,5.249114905440495,5.9199293749391435,6.968993672779647,4.6699000175040855,5.53030104173891,5.5435312377376835,,5.075484261646977
1971,6.453284440200416,5.371524430154333,6.058886691793572,5.870646756714448,5.6847887650971565,6.435313654840524,5.2549837957866945,5.742572181280571,4.710286730248306,5.6159824199446655,5.028468325958894,7.245648824196313,4.230158714374285,5.966706414638129,5.621452291210097,3.879833861841356,5.330040689532827,5.308011340509183,5.695337136368688,7.123219845761911,4.581297098812302,5.600144485979889,5.604943803278096,,5.054169082742147
1972,6.448433137900054,5.270673102753997,6.094498828545026,5.8586673592327,5.700726290426914,6.730017590023865,5.318337938134007,5.822114876582565,4.648219625524425,5.6564990448947725,5.041771256167425,7.3509213203666555,4.228429978143511,6.01645460036898,5.5948262964460085,3.870364329386134,5.296458126496511,5.461443441500443,5.772444306802088,7.290321743851474,4.527124516475552,5.6828154414087,5.610264798017279,,5.07582667898995
1973,6.447037741313106,5.324382415730943,6.088059234699713,5.732343538768313,5.762247531515524,6.916654223711436,5.415325908538036,5.837889296802081,4.48967781394801,5.677159462695418,5.063264404064454,7.154121789317241,4.171747892323427,5.87084949832232,5.527200127942241,3.7749351865648713,5.188024194358569,5.542418927544738,5.772226260168297,7.242411777515841,4.460932490945924,5.733704343717657,5.663148008131184,,5.097122339296108
1974,6.472107792583833,5.382180661736609,6.020600589320196,5.622743844124069,5.8538838475763075,7.14629656873043,5.61140659331527,5.873804567223572,4.336431757864853,5.688504059977667,5.135704525353723,6.930649343380123,4.309605942410057,5.89430891337117,5.5210246068093625,3.988567952635588,5.0754225976766865,5.636683889536944,5.841942157414494,7.007472244379587,4.531492193960989,5.719588319382782,5.7283744398817245,,5.164632167402613
1975,6.470069120707896,5.540775545619913,6.025965464296033,5.56793611398563,6.104428727320572,7.351970064044379,5.804191355557708,5.98715623639289,4.317652911574972,5.699291488228922,5.278507481636923,6.93790853340933,4.552873911139527,6.050974301063446,5.654632060825093,4.285006245642839,4.962449379317602,5.793405590948476,5.845637734475807,6.860728752489205,4.748184343866439,5.781452610998677,5.8581167038309925,,5.308274319628632
1976,6.4815204471219054,5.98099284950776,6.082536222895084,5.651629539743,6.432000803697981,7.607533656279673,5.935261790797422,5.9627579307751075,4.379157557676646,5.765399735860116,5.389565440145208,6.950901033592822,4.738915262742898,6.157901371699827,5.7527980375506536,4.427161129262783,5.011349801423649,6.018733357105497,5.773268885011895,6.889643501604871,4.977547492985684,5.853928944747484,5.943143089315256,,5.456715435874002
1977,6.457501621595947,6.323965622392313,6.19838065590316,5.865252767941308,6.6972254686260735,7.583083727756934,6.006608979686037,5.978197190257045,4.4686126303996625,5.9188144628315325,5.511075183715126,6.858650650991856,4.916289788417318,6.060754852350087,5.838696672105354,4.58251569986137,5.216384579183941,6.141567069842273,5.814740365303357,6.928812910783734,5.092510413649151,5.969925586890477,5.968582245042312,,5.546534189472456
1978,6.3114471770967855,6.693314683268133,6.291720591149254,5.9915770371555235,6.846271550861565,7.388630695988238,6.0429800814263395,5.996565789029216,4.610565048029849,6.171250572032,5.627482097235988,6.709604183305933,5.061352981443406,5.755495095831278,5.932603841603599,4.694883987450115,5.27385797505358,6.255729116435759,6.005466946189541,7.2692912953777675,5.295563622326107,6.221504022031434,5.943809391998974,,5.637246402510905
1979,6.2126459121014035,6.943423705403059,6.3959702081739085,5.827854630826538,6.947438646426563,7.125420045470802,6.047023791693379,6.028204706590066,4.793421007853803,6.32240512773771,5.723615253647962,6.563532362383873,5.120967040687057,5.419403109538506,5.933701427871142,4.8402701401972825,5.138738048160375,6.376250139022427,6.140908984704063,7.596364646289877,5.536024522416704,6.363305909967791,5.89546005268985,,5.694858856076661
1980,6.000491617505789,7.101454851240996,6.445114254706427,5.587729487529695,6.960803408335539,6.752796593732185,6.069074491302802,6.1077074266080125,5.0292293510393495,6.340369033346997,5.792120032408527,6.496510988523216,5.2225392369497685,5.208590912564876,5.860089158000328,5.071850480152245,4.910455883903357,6.555913356131792,6.269235330105954,7.957584925638437,5.657404117780731,6.569589491919082,5.9058134634894985,,5.726372769689164
1981,5.775562732412636,7.237171197116126,6.514477342858767,5.035377844766598,7.003162946499503,6.359359232467703,6.15690663437781,6.273398524774309,5.27085947149304,6.317620259364023,5.874610487410889,6.5168308901186185,5.410377498651178,4.940427437313508,5.885355518026108,5.171274440049996,4.690572750619226,6.7557752151234975,6.271257260488385,8.266407667719465,5.642503155902844,6.6922578022969645,5.908742466686803,,5.804033655290251
1982,5.729779965759568,7.445675857972959,6.545241689753397,4.8772036341064124,7.101620073520441,6.771043160253087,6.319013451962487,6.325421939794813,5.466515867779415,6.286641440574109,5.955436138572667,6.560060937716382,5.500145182748591,4.858244349400538,5.96954528511626,5.1829072316580325,4.815511337147561,6.902584538994563,6.269073429797496,8.419865826737892,5.755697717966197,6.750858089168767,5.955883177992834,,5.9264957037622095
1983,5.670910722588478,7.632002561712612,6.61839757690145,4.856244472600791,7.1814357563571765,7.248126262020334,6.431222730376373,6.341381644364709,5.693382033195508,6.2640277713995465,6.0584465700287,6.6207600229658095,5.680252727567004,4.840632009785144,6.098342940645509,5.117148398654062,5.22590033197686,6.971885050314177,6.352968546031511,8.5716509923218,5.920393219406963,6.749993829742897,5.977413298844794,,6.036166175010254
1984,5.573773031079667,7.756728359476356,6.593262222786622,4.848224394013911,7.2358272542713165,7.435899084243436,6.569756229833127,6.301938749634322,5.984874808552597,6.254281566122728,6.154024632271132,6.560227003216697,5.88935232778297,4.837178461239395,6.148588556910188,4.979183020259112,5.551165658224033,6.957572653426291,6.386639657392659,8.601362535642144,6.241636303381021,6.702210058040853,5.911304088726195,,6.144547256105786
1985,5.510649381930472,7.8043013738222,6.588491167056483,4.845726813775293,7.252997732961683,7.634384554594058,6.639641713149757,6.1595907345858665,6.181921883529075,6.190977698496715,6.211074890780295,6.378211999911986,6.034298676708723,4.912636327903934,6.192850536609645,4.836689207039203,5.783155184772976,6.825793046559401,6.458566552107649,8.57821652292651,6.569676079445958,6.552482249491174,5.835044744147291,,6.206233760548366
1986,5.479465826737945,7.828921860497123,6.56890102640033,4.866053847091802,7.1960462167883055,7.835357949685044,6.6901205917846225,5.936143398303348,6.278727747299283,6.124276678882926,6.251122870457832,6.353523242146677,6.277417167142882,5.016945073730138,6.180264063501201,4.777859345868359,6.106754067119981,6.707795647820541,6.532882502046509,8.575828240462641,6.735233571652655,6.475393999239926,5.787660414934253,,6.224481192436535
1987,5.443235795941577,7.827378184480792,6.533418834148932,4.87828093051015,7.138251216037148,7.560079954991314,6.726588124193164,5.79705334305878,6.188411387545858,6.025842031800339,6.264649460879408,6.322226603968401,6.536621138067604,5.1271361461465315,6.118028416146889,4.785643335296902,6.405374525883505,6.60726349817279,6.658372528692464,8.505061539380955,6.661739029004981,6.369355194980775,5.772545991490916,,6.206797714851798
1988,5.360953038422351,7.751765773272648,6.404451973720309,4.831139749050558,7.037542810638042,7.072652456699068,6.733104390917341,5.782381164081136,5.989621038844086,5.904093057714503,6.237667467773807,6.2266457897293925,6.7131953437135925,5.199914210829688,6.009297856443044,4.707701782908867,6.616054879160425,6.35204800660055,6.745403327258888,8.474115374191184,6.48958013089777,6.242255943520243,5.77138008074175,,6.1385332859987445
1989,5.338145146656797,7.641026540585138,6.179859736368254,4.8301780383465305,6.959288769423074,6.1302538530857715,6.692920157388152,5.733685221104299,5.758863361286788,5.758966750990176,6.182595225879546,6.073002404307047,6.745057033546565,5.112506779644582,5.938553518282396,4.617197764712057,6.755447373425957,6.26126975689702,6.851010727290653,8.375889599866666,6.423873377340877,6.067494175098394,5.764984275369508,,6.058298950015609
1990,5.452979795163263,7.510144476190676,5.9660210339960775,4.902818493416499,6.863870090125903,5.77593291496881,6.585153697694224,5.703941733655975,5.611616357268071,5.738542559391626,6.115608768835283,5.880541167798143,6.678325101646006,5.143451957672451,5.900663974410496,4.556942924135723,6.767585689977353,6.165327121917546,7.052912939330184,8.306036878853549,6.3931743910812004,6.0072989579897165,5.787664007371156,,5.966433840971615
1991,5.588385850966769,7.34996968885423,5.939417814140035,5.0082768745478,6.835769329781665,5.511486147127552,6.4538581701609115,5.68414671023783,5.546459129107627,5.927251515578575,6.114888411668404,5.848634771571058,6.70229357106199,5.363764646552705,5.912469125153562,4.5303454536663335,6.691924635836441,6.116112739952274,7.219831757009563,8.39803588153624,6.438269157686945,6.141249948193006,5.854416530114826,,5.917172984165658
1992,5.65017953374682,7.279026526254476,5.962692840854937,5.156638597598103,6.935067608838624,5.0560648542728694,6.398965403256786,5.716474907312376,5.5632287106339895,6.169507942458222,6.150297550102032,5.909967020506316,6.691415582915618,5.593804777201612,5.964548173607973,4.643887801274282,6.555166421965219,6.080006314585093,7.425482942718227,8.394581800380482,6.536984990086092,6.328944086883636,5.914900696229683,,5.923142344983529
1993,5.69736569509725,7.28157550226621,6.05840925007003,5.286447603551408,7.069221036964868,4.7096264962276955,6.490081654700828,5.7783254621827265,5.736918438075267,6.458170593313843,6.244345221462206,6.003376613045756,6.699591953070016,5.770098514233708,6.1639494227623,4.846634146882211,6.52907384601074,6.138074236781207,7.59003299138319,8.235660999017403,6.751690574447957,6.646668311366941,5.957331482008009,,6.046035595569126
1994,5.653286279463835,7.268708493684993,6.195143170403437,5.369285463255358,7.1653497417163905,4.41218285274853,6.597906124448895,5.788538189553727,5.852357764073169,6.679421279036366,6.321824915179553,6.11620088496677,6.760774358173696,5.867799035922392,6.3035339348915125,5.081806792261733,6.488856567477283,6.226018764531626,7.673773667447919,7.972712044355171,6.97553521360478,6.838764061848168,5.980625578859207,,6.156881210793237
1995,5.604105489610867,7.255904631787974,6.272175963467307,5.4307881234336435,7.193495824399848,3.9084137134023282,6.693257823246212,5.760872362281076,5.874002724429789,6.751736692692355,6.390189328852822,6.174307816248071,6.877684318640177,5.844239779375918,6.35623268449818,5.219839599826796,6.864028224159567,6.229681587919241,7.7431682524332945,7.688040926999471,7.179754503506577,6.929960835371261,5.9763020632389106,,6.219941339626721
1996,5.529045909954753,7.19562853457468,6.349475944430616,5.46095963981833,7.208378756981553,3.714800064349651,6.771611279754544,5.771858836750537,5.870495240853513,6.7581189309763445,6.445695260975832,6.206120403101661,6.865385769761602,5.763065486525523,6.401512435408108,5.279070529037644,7.063703243230898,6.186653114882958,7.70689725393543,7.456924388145143,7.300690179416152,6.979531312849571,5.94618862609317,,6.256861082090521
1997,5.459047235617045,7.151602404866039,6.365816853908367,5.441178629350427,7.184476527258171,3.5167413852512053,6.833883328865836,5.718415329225883,5.826802008983988,6.682796166993602,6.495166017066626,6.44348898372696,6.77417885729517,5.632654031689945,6.430189075699781,5.325691827365573,6.995685913117054,6.112548780644521,7.516904188243684,7.222672985365477,7.280536308929187,6.997225363704754,5.887317530049948,,6.2739704861806125
1998,5.4468789407003815,7.083859214394182,6.369936533129292,5.393479188318732,7.09234015871384,3.5310233697250824,6.826569258326,5.642092333813079,5.728025054947808,6.577964627264252,6.492644704887678,6.58878216477068,6.479173927106937,5.418979992175249,6.417686048662811,5.447869978533677,6.813768514851566,5.999628354297801,7.313823302713354,7.1197253297773475,7.116986018221738,6.954470836881924,5.7973532802481405,,6.237556121884946
1999,5.390418884248305,7.03194924174667,6.344876047310586,5.373725253063759,6.9962275648197485,4.000739875881839,6.781448121142239,5.621455062589012,5.621837183487719,6.485479457044071,6.446732648256518,6.716069474782382,6.187891630421821,5.174707843955346,6.396156152202563,5.5786116283206955,6.63621817133743,5.849028536362124,7.21756163897213,6.936345787130781,6.943869725767915,6.8842942477895575,5.68340332019846,,6.1743455705194075
2000,5.362646604755101,6.934412185835342,6.278676587795929,5.339075074366876,6.900858833086778,4.170452252761762,6.711411793718244,5.603343686304618,5.530424178219531,6.41091437731153,6.394784767026221,6.779418151270075,6.006845543992554,5.069309177855872,6.350840750001264,5.685523181511352,6.414369355517431,5.792734331919984,7.159308117563094,6.826284469441539,6.789212921088922,6.794454958671881,5.579873815916546,,6.102997135178844
2001,5.368767899782516,6.871438271049811,6.234840651870341,5.351194042751857,6.856544669223009,4.316258297814057,6.696326819464452,5.622232332203707,5.513623583831671,6.344792659263882,6.362436560149798,6.840771527275908,5.838020513519341,4.95483905952561,6.3402025287284545,5.785953081082182,6.353102268164052,5.797519037696611,7.137728123279311,6.674334651897721,6.726984173013718,6.752264345303992,5.569890059979558,,6.076951560845148
2002,5.3047575717724875,6.868119551931317,6.265748954144506,5.448440515818969,6.849392358231024,4.525613994572555,6.764464075743752,5.701837835259322,5.548614634423324,6.372507297051457,6.388773075994994,6.883925230312358,5.701734915982765,4.861844990966137,6.346493355852259,5.932166396560404,6.387923627964265,5.886189784297771,7.152081950183604,6.551939055090169,6.762969690726066,6.795257287551824,5.625323295045609,,6.109738169678354
2003,5.22841632228009,6.871198055020653,6.3363282477098455,5.516888002295948,6.890612533877521,4.724466268230434,6.850925203543375,5.80370916029532,5.5734518556644215,6.397049627749102,6.433007826135435,6.930223521165845,5.562373617888565,4.810422271769639,6.415963980150379,6.051962910973522,6.461217843762866,5.984862402573376,7.180304041013266,6.339772393769941,6.853808158070062,6.834730175169866,5.678650714271349,,6.16393492221266
2004,5.133097073133073,6.8988144685848205,6.351559184158299,5.546336679982488,6.899506935098101,4.65175076161841,6.920641981642836,5.903831208700114,5.598903438018456,6.430558348811124,6.47432039755885,6.986015502420268,5.564511876612425,4.775540300799378,6.4921764697253606,6.1465445820828295,6.479816156734141,6.0867914249467905,7.1400877549558235,6.129488209818596,6.921011324984733,6.854972971727609,5.7105510756459905,,6.212252876329809
2005,5.036792924353534,6.933047958497745,6.349931620940108,5.515709381206369,6.9096741922421,4.129119924097216,6.959662645966621,5.975335699916206,5.604056140492705,6.465376952926094,6.524707761626982,6.9943757943437985,5.674004634787354,4.639950050902601,6.562788473703106,6.1912495857428,6.413399915359947,6.189410432385519,7.025903808066226,5.958132798542598,6.961877748874191,6.8414799053461754,5.712850949964763,,6.24594689108624
2006,5.00446051561763,6.955268577526358,6.379423819517331,5.494569100473341,6.8769905206214235,3.909835859784142,6.934504585183727,5.965027789442649,5.578656136386384,6.526459134297826,6.570439740261318,6.9856405653685805,5.615036402715145,4.549287229627005,6.615738828744867,6.2351020482493835,6.3018446163224855,6.233072146665933,6.827183688054107,5.898429206716103,6.961216311362742,6.804580052357034,5.700259681067994,,6.253484696087205
2007,4.9199417001814005,6.936079217297738,6.363813559008408,5.5030965728875225,6.804707958688763,3.749289773856691,6.882569420081093,5.962015247472619,5.542622262358344,6.516638574208284,6.58563369075722,6.967968119968439,5.404916955755372,4.547349974289112,6.6630293738279525,6.274750981335063,6.199279363105918,6.108451270463168,6.620210351656609,5.826483920108205,6.902706833140727,6.732222511985893,5.698499163024182,,6.225634007725326
2008,4.943795327202176,6.92328367341286,6.367498330299293,5.542900194252665,6.768452022258973,3.497324985025048,6.841777216162512,5.972262452046315,5.577710640452195,6.516669978471616,6.588269126010468,6.998933821308239,5.3305367410737725,4.732973203740167,6.750388416502506,6.351548752689407,6.108692874258751,6.142552309565156,6.4506161412986,5.864773887037859,6.812551402952877,6.682070419948855,5.746313527009782,,6.219911366029296
2009,5.002253712676478,6.995429363067014,6.494826772293608,5.7542443032587265,6.8712807483787515,3.6874069580814575,6.9621495388377745,6.088552133729238,5.809949420990348,6.6210892278568565,6.709528564679093,7.131654917315195,5.491756312283657,4.874908151243766,6.9281327400026225,6.543907389701825,6.2833641105132605,6.273652506370585,6.4154092227743265,6.054026671553935,6.854875975216582,6.790842962709527,5.906031426559511,,6.350284904705659
2010,5.0805091005523035,7.080608446815117,6.6184543353516005,5.897281252126715,6.938255816979773,3.6742118165826,7.023668096596236,6.238677884214038,5.984793197906582,6.771530607383432,6.787739504852138,7.204568927196983,5.758533263184278,5.050636625757591,7.056475586341561,6.719338770723585,6.330722600363163,6.413977364425794,6.453928430055597,6.133660481947345,6.886802276891721,6.844119143244496,5.996303295622622,,6.446787331165784
2011,5.113265977836161,7.086363756986335,6.6911548704933805,5.997322822757392,6.971968145109077,3.5784615938067796,7.039603189620753,6.428034916137418,6.155410128044965,6.896626056452588,6.85468710549659,7.310829209476766,6.17393676914045,5.1842959602251275,7.181767752149121,6.860151190253477,6.266562390926645,6.476462577703405,6.4660869408273856,6.15162504019772,7.0729772924348175,6.84131616013534,6.041323621808916,,6.516608359143802
2012,5.212017860615268,7.11218727795098,6.796538450512593,6.097881259264252,6.990272397326654,3.5117141958049154,7.0840165496383465,6.548978349893474,6.345530529971278,7.00568335392714,6.909592635727951,7.387816472129349,6.73275610991522,5.15087300725156,7.372201031629899,6.963487201687868,6.1716948925157915,6.572508013910948,6.514311851207456,6.194678362291457,7.33347625775895,6.870417535518258,6.05990899752676,,6.62028141812966
2013,5.397591481961299,7.116396847086432,6.9108555346377685,6.219021715349235,7.036982675077139,3.588496590332795,7.153042882966342,6.626442236629257,6.515493163160201,7.1589255458712415,6.983572074028596,7.452504406327919,7.24884521567894,5.269158430801315,7.575063075030918,7.063220120920826,6.143502416807396,6.658386581696974,6.556589134718843,6.157795415988659,7.530923779986227,6.90908734988981,6.08427416211704,,6.734174760521509
2014,5.58262295458044,7.151192116763488,6.96277877210377,6.342943950878778,7.071421610789081,3.796295613294532,7.191799641021824,6.695977355376325,6.639920661523086,7.306353372720847,7.0471546881388285,7.447989372821805,7.611750174059437,5.246303491052861,7.734479688085797,7.129138496649436,6.124797018062547,6.795405723236512,6.638596364616493,6.075506170983844,7.6389538798942835,6.939341069311162,6.102453925467929,,6.819698033568557
2015,5.800896739611707,7.164216865976412,6.976419697465166,6.531326773886383,7.098292084881182,4.063052587926851,7.202116951294497,6.761578543868544,6.705328175441918,7.4476962727475415,7.087482399763661,7.436321910433292,7.878491844864523,4.752898500214669,7.839704498450873,7.180437579099779,6.06369092596979,6.601808618664427,6.778991638524895,6.02749127329128,7.686134750535733,6.938705573485459,6.1292592988030385,,6.844482293306286
2016,5.987272168706036,7.088744028450946,6.959525910826285,6.702052222186933,7.05961531361183,4.32897823097543,7.157945070041928,6.746020276149863,6.703784965356461,7.477149238828881,7.051142375190504,7.360920587929573,8.065832260915005,4.214384110085379,7.830768051020836,7.226614433857017,6.031790721918193,6.653453703353426,6.779446584964035,5.925737033223707,7.573828654213086,6.888529216623476,6.1341804334227215,,6.800407075413627
2017,6.112772662357984,7.0130833275760205,6.925657850875729,6.822600853966012,7.04367841296853,4.520047480436158,7.101946273032755,6.701630548366973,6.692391802810072,7.492773562087796,7.005568384743203,7.332837427346443,8.295091986722744,4.37693929464941,7.803038534150876,7.265452679847666,6.022402540586185,6.7171010640549635,6.743388907169552,5.852233200947478,7.429838768124796,6.866983208278478,6.106431312455347,,6.730511267812724
2018,6.205682331155188,6.950935352752729,6.893635743965487,6.948223353233732,8.04367841296853,5.520047480436158,7.0698548890052075,6.705301339193182,6.689099366852742,7.543549791735895,6.955079803463254,7.348308369623208,8.421231453375693,3.493380067802991,7.790539487370112,8.265452679847666,7.022402540586185,6.740237630456076,6.682857601993325,6.852233200947478,7.292624467517225,6.879434810031686,6.085550543660097,,6.679544583042597
2019,,,,,,,,,,,,,,,,,,,,,,,,,
